Store,Dept,Date,IsHoliday,Weekly_Pred
1,1,2011-09-02,False,17516.6613063814
1,1,2011-09-09,True,18332.627507729863
1,1,2011-09-16,False,18629.502061757707
1,1,2011-09-23,False,18149.532368224205
1,1,2011-09-30,False,19892.455835364657
1,1,2011-10-07,False,22259.591250735517
1,1,2011-10-14,False,24324.3521841341
1,1,2011-10-21,False,26440.439588177054
1,1,2011-10-28,False,37888.61887998939
1,2,2011-09-02,False,51106.38024895034
1,2,2011-09-09,True,45107.59992709066
1,2,2011-09-16,False,45214.09890219271
1,2,2011-09-23,False,44738.59982720288
1,2,2011-09-30,False,46374.17844318785
1,2,2011-10-07,False,46608.018531708636
1,2,2011-10-14,False,43384.82338453832
1,2,2011-10-21,False,43820.03252582966
1,2,2011-10-28,False,43329.30535204436
1,3,2011-09-02,False,22594.16401179565
1,3,2011-09-09,True,11976.913712689093
1,3,2011-09-16,False,11266.399413847208
1,3,2011-09-23,False,9862.98843178595
1,3,2011-09-30,False,9825.39644140235
1,3,2011-10-07,False,10085.409247076575
1,3,2011-10-14,False,9614.842278738077
1,3,2011-10-21,False,9701.082879219073
1,3,2011-10-28,False,9496.370613552805
1,4,2011-09-02,False,38944.94119466692
1,4,2011-09-09,True,35471.14528381197
1,4,2011-09-16,False,33857.68949707722
1,4,2011-09-23,False,32704.51140296575
1,4,2011-09-30,False,33709.19621908189
1,4,2011-10-07,False,35358.62531822445
1,4,2011-10-14,False,33811.04160046629
1,4,2011-10-21,False,33724.811522610726
1,4,2011-10-28,False,34029.621145767414
1,5,2011-09-02,False,16279.222521974334
1,5,2011-09-09,True,16177.69051721412
1,5,2011-09-16,False,16903.62369493429
1,5,2011-09-23,False,16414.58470211817
1,5,2011-09-30,False,21338.970224441888
1,5,2011-10-07,False,20709.685771850454
1,5,2011-10-14,False,19142.641051241804
1,5,2011-10-21,False,19004.22531201635
1,5,2011-10-28,False,16748.428557006122
1,6,2011-09-02,False,2594.4465865683096
1,6,2011-09-09,True,2859.036002725146
1,6,2011-09-16,False,2972.9309780922395
1,6,2011-09-23,False,2984.1840383576637
1,6,2011-09-30,False,2913.9940755144053
1,6,2011-10-07,False,2402.6291893678713
1,6,2011-10-14,False,2758.1141133426154
1,6,2011-10-21,False,2759.179530883851
1,6,2011-10-28,False,2557.59174465731
1,7,2011-09-02,False,17006.993658660893
1,7,2011-09-09,True,17877.182929186252
1,7,2011-09-16,False,17129.72755866049
1,7,2011-09-23,False,16070.923858953332
1,7,2011-09-30,False,15592.534797968874
1,7,2011-10-07,False,15456.465700678165
1,7,2011-10-14,False,15477.027976213212
1,7,2011-10-21,False,16117.596076988815
1,7,2011-10-28,False,16462.262130386633
1,8,2011-09-02,False,35137.1093400911
1,8,2011-09-09,True,32808.04739458076
1,8,2011-09-16,False,32746.257429915062
1,8,2011-09-23,False,32368.866063909358
1,8,2011-09-30,False,35012.28311924476
1,8,2011-10-07,False,35458.2559698359
1,8,2011-10-14,False,33568.52670143573
1,8,2011-10-21,False,33248.37148138613
1,8,2011-10-28,False,33793.91170634911
1,9,2011-09-02,False,45099.835901139224
1,9,2011-09-09,True,39763.18610655141
1,9,2011-09-16,False,28983.60862837205
1,9,2011-09-23,False,28554.03867134583
1,9,2011-09-30,False,38848.709855857516
1,9,2011-10-07,False,33166.83985108966
1,9,2011-10-14,False,31428.41108661343
1,9,2011-10-21,False,27408.543093878394
1,9,2011-10-28,False,31421.619351581965
1,10,2011-09-02,False,32272.286826929398
1,10,2011-09-09,True,31683.486213287048
1,10,2011-09-16,False,30585.749133766447
1,10,2011-09-23,False,29388.496301871994
1,10,2011-09-30,False,29975.53963915472
1,10,2011-10-07,False,30188.282538224965
1,10,2011-10-14,False,27613.784771555846
1,10,2011-10-21,False,29311.305445856393
1,10,2011-10-28,False,26657.04052249765
1,11,2011-09-02,False,20595.914920048814
1,11,2011-09-09,True,19411.48150229577
1,11,2011-09-16,False,19472.724875583306
1,11,2011-09-23,False,18355.044821501706
1,11,2011-09-30,False,19942.359836505268
1,11,2011-10-07,False,20562.16734918906
1,11,2011-10-14,False,18025.967860011904
1,11,2011-10-21,False,18199.6888377506
1,11,2011-10-28,False,19020.682622582644
1,12,2011-09-02,False,11543.608513943524
1,12,2011-09-09,True,11125.01472259036
1,12,2011-09-16,False,10627.571774925389
1,12,2011-09-23,False,9907.965970600204
1,12,2011-09-30,False,10202.757804302993
1,12,2011-10-07,False,12045.222346823899
1,12,2011-10-14,False,11688.887154194399
1,12,2011-10-21,False,11976.899700943675
1,12,2011-10-28,False,9738.130287940186
1,13,2011-09-02,False,42624.21695163847
1,13,2011-09-09,True,38808.42884596221
1,13,2011-09-16,False,37692.49017354848
1,13,2011-09-23,False,36947.511621056896
1,13,2011-09-30,False,38749.6067624502
1,13,2011-10-07,False,39941.01174621285
1,13,2011-10-14,False,37093.06384641185
1,13,2011-10-21,False,35886.70539494595
1,13,2011-10-28,False,37223.11323800584
1,14,2011-09-02,False,12862.501869405934
1,14,2011-09-09,True,12840.738504748912
1,14,2011-09-16,False,12177.141721850763
1,14,2011-09-23,False,11774.4009000678
1,14,2011-09-30,False,12459.639420864576
