Store,Dept,Date,IsHoliday,Weekly_Pred
1,1,2012-01-06,False,14234.215459042267
1,1,2012-01-13,False,16225.059025855782
1,1,2012-01-20,False,16545.58665205577
1,1,2012-01-27,False,17359.731772702537
1,1,2012-02-03,False,22175.209997916747
1,1,2012-02-10,True,41040.69070321071
1,1,2012-02-17,False,41628.84606556191
1,1,2012-02-24,False,17362.213505853175
1,2,2012-01-06,False,42536.746688475345
1,2,2012-01-13,False,41205.60560780141
1,2,2012-01-20,False,42751.76448746092
1,2,2012-01-27,False,41501.29535474763
1,2,2012-02-03,False,48938.3565560646
1,2,2012-02-10,True,47024.02673632631
1,2,2012-02-17,False,48592.460854156954
1,2,2012-02-24,False,47781.08131406338
1,3,2012-01-06,False,15381.290424133307
1,3,2012-01-13,False,12552.200915830774
1,3,2012-01-20,False,12876.71476571808
1,3,2012-01-27,False,11624.973159582067
1,3,2012-02-03,False,11444.153975741916
1,3,2012-02-10,True,11198.743159130394
1,3,2012-02-17,False,10545.832510168293
1,3,2012-02-24,False,10665.307382047858
1,4,2012-01-06,False,37681.23949384974
1,4,2012-01-13,False,35474.49587794877
1,4,2012-01-20,False,35036.571268177744
1,4,2012-01-27,False,32867.84360177112
1,4,2012-02-03,False,38380.82191942985
1,4,2012-02-10,True,35459.89727947262
1,4,2012-02-17,False,35614.000944526735
1,4,2012-02-24,False,34606.48338246405
1,5,2012-01-06,False,22504.391967953507
1,5,2012-01-13,False,19469.68878963619
1,5,2012-01-20,False,18719.492745793556
1,5,2012-01-27,False,24262.427778481
1,5,2012-02-03,False,31561.252272087084
1,5,2012-02-10,True,31811.38266754582
1,5,2012-02-17,False,30720.653305536056
1,5,2012-02-24,False,26236.59314391678
1,6,2012-01-06,False,1180.8423543631584
1,6,2012-01-13,False,1487.0716009339976
1,6,2012-01-20,False,1359.6082656670067
1,6,2012-01-27,False,2019.0493414642856
1,6,2012-02-03,False,3649.2170285538955
1,6,2012-02-10,True,4213.352406273066
1,6,2012-02-17,False,4223.406926919913
1,6,2012-02-24,False,3762.8586076338174
1,7,2012-01-06,False,14130.681769282935
1,7,2012-01-13,False,10154.60539146193
1,7,2012-01-20,False,11446.366761719377
1,7,2012-01-27,False,12198.168481181385
1,7,2012-02-03,False,15101.69377007082
1,7,2012-02-10,True,14998.813617333119
1,7,2012-02-17,False,17902.820467216072
1,7,2012-02-24,False,16286.817556904909
1,8,2012-01-06,False,35125.92262106023
1,8,2012-01-13,False,34333.66946541906
1,8,2012-01-20,False,34584.93413520429
1,8,2012-01-27,False,33982.86367676871
1,8,2012-02-03,False,39239.42179922758
1,8,2012-02-10,True,36025.433852999435
1,8,2012-02-17,False,36173.06146022203
1,8,2012-02-24,False,35206.01327419792
1,9,2012-01-06,False,15827.852077298165
1,9,2012-01-13,False,14063.205501877366
1,9,2012-01-20,False,13358.975116314097
1,9,2012-01-27,False,14915.158509296845
1,9,2012-02-03,False,17204.76486187986
1,9,2012-02-10,True,16748.825350551127
1,9,2012-02-17,False,18553.050427126633
1,9,2012-02-24,False,20564.079054169255
1,10,2012-01-06,False,25593.13032997568
1,10,2012-01-13,False,25844.91211794525
1,10,2012-01-20,False,25884.235185858557
1,10,2012-01-27,False,27932.37238652504
1,10,2012-02-03,False,33117.16938006737
1,10,2012-02-10,True,33798.826604108064
1,10,2012-02-17,False,35446.56119615773
1,10,2012-02-24,False,33636.874985741844
1,11,2012-01-06,False,22421.56944174443
1,11,2012-01-13,False,35278.288638038444
1,11,2012-01-20,False,23639.73737148907
1,11,2012-01-27,False,20760.174625385836
1,11,2012-02-03,False,24710.010533970508
1,11,2012-02-10,True,20173.81646986869
1,11,2012-02-17,False,19975.96974698079
1,11,2012-02-24,False,20441.157600641345
1,12,2012-01-06,False,8118.15301434359
1,12,2012-01-13,False,6797.789052621314
1,12,2012-01-20,False,6849.430272902289
1,12,2012-01-27,False,8002.897057915952
1,12,2012-02-03,False,8660.28342371674
1,12,2012-02-10,True,8563.124590168592
1,12,2012-02-17,False,10761.887337175978
1,12,2012-02-24,False,10215.230709546406
1,13,2012-01-06,False,38156.55012254014
