Store,Dept,Date,IsHoliday,Weekly_Pred
1,1,2011-07-01,False,16542.66547691307
1,1,2011-07-08,False,17264.893991540604
1,1,2011-07-15,False,16731.099880857946
1,1,2011-07-22,False,15611.929963959108
1,1,2011-07-29,False,16286.17991517772
1,1,2011-08-05,False,16239.887552963262
1,1,2011-08-12,False,15990.278299443877
1,1,2011-08-19,False,15571.792011288764
1,1,2011-08-26,False,15400.838728791094
1,2,2011-07-01,False,48450.39195842806
1,2,2011-07-08,False,46163.70451888712
1,2,2011-07-15,False,47473.99784389405
1,2,2011-07-22,False,46141.856380255296
1,2,2011-07-29,False,47131.2671416435
1,2,2011-08-05,False,49433.79463159931
1,2,2011-08-12,False,49574.96396658916
1,2,2011-08-19,False,50008.921539748706
1,2,2011-08-26,False,49297.56090944574
1,3,2011-07-01,False,7575.749670890245
1,3,2011-07-08,False,9121.969269015095
1,3,2011-07-15,False,16065.082351146311
1,3,2011-07-22,False,18111.191747076762
1,3,2011-07-29,False,19768.74182568826
1,3,2011-08-05,False,24900.340078367426
1,3,2011-08-12,False,30097.661391867732
1,3,2011-08-19,False,43257.69949795015
1,3,2011-08-26,False,50171.65475581779
1,4,2011-07-01,False,39679.970023891736
1,4,2011-07-08,False,39251.84699682577
1,4,2011-07-15,False,37269.47503254554
1,4,2011-07-22,False,35670.73153416748
1,4,2011-07-29,False,36027.77417936866
1,4,2011-08-05,False,40228.79711148232
1,4,2011-08-12,False,38495.928977065014
1,4,2011-08-19,False,40362.18081842293
1,4,2011-08-26,False,36934.498765316064
1,5,2011-07-01,False,19397.606375686802
1,5,2011-07-08,False,17755.11927341477
1,5,2011-07-15,False,15776.58200197153
1,5,2011-07-22,False,15722.959753744013
1,5,2011-07-29,False,17493.89881814518
1,5,2011-08-05,False,16739.190699640993
1,5,2011-08-12,False,15965.237891421675
1,5,2011-08-19,False,15874.316052646942
1,5,2011-08-26,False,14041.631817361073
1,6,2011-07-01,False,3750.109961993105
1,6,2011-07-08,False,3584.108641701525
1,6,2011-07-15,False,2898.5896026097034
1,6,2011-07-22,False,3242.401820069327
1,6,2011-07-29,False,2733.1232655348813
1,6,2011-08-05,False,3945.424752502554
1,6,2011-08-12,False,3314.2147080948307
1,6,2011-08-19,False,1372.3536735104199
1,6,2011-08-26,False,2264.2130106709155
1,7,2011-07-01,False,24303.92080313971
1,7,2011-07-08,False,24457.142498550114
1,7,2011-07-15,False,21985.61779310666
1,7,2011-07-22,False,20223.123776475477
1,7,2011-07-29,False,19696.110273818398
1,7,2011-08-05,False,21758.376295885417
1,7,2011-08-12,False,20343.016836184495
1,7,2011-08-19,False,19788.61548908681
1,7,2011-08-26,False,18206.62680139289
1,8,2011-07-01,False,35287.97812141675
1,8,2011-07-08,False,33809.63557111991
1,8,2011-07-15,False,32906.16356721201
1,8,2011-07-22,False,33232.54127710003
1,8,2011-07-29,False,33542.08540388106
1,8,2011-08-05,False,34332.81239018191
1,8,2011-08-12,False,31967.601249202333
1,8,2011-08-19,False,31225.076585434468
1,8,2011-08-26,False,31420.258335487655
1,9,2011-07-01,False,23705.23317934451
1,9,2011-07-08,False,26387.221505587644
1,9,2011-07-15,False,19141.66240100495
1,9,2011-07-22,False,19512.62729072248
1,9,2011-07-29,False,19068.245945181494
1,9,2011-08-05,False,17280.0513841322
1,9,2011-08-12,False,15867.396213379288
1,9,2011-08-19,False,24121.726773817154
1,9,2011-08-26,False,23075.293914272756
1,10,2011-07-01,False,32898.506015768005
1,10,2011-07-08,False,32604.88735321075
1,10,2011-07-15,False,32032.32361707409
1,10,2011-07-22,False,32799.13240996891
1,10,2011-07-29,False,31372.6678333784
1,10,2011-08-05,False,34116.8944607728
1,10,2011-08-12,False,32766.065331896058
1,10,2011-08-19,False,33462.22506095201
1,10,2011-08-26,False,33240.23169732358
1,11,2011-07-01,False,27878.35856000951
1,11,2011-07-08,False,29178.35127203847
1,11,2011-07-15,False,27958.236943314183
1,11,2011-07-22,False,29679.297967803344
1,11,2011-07-29,False,26935.25765371786
1,11,2011-08-05,False,38235.56427432642
1,11,2011-08-12,False,32295.461704799964
1,11,2011-08-19,False,30877.8217194399
1,11,2011-08-26,False,24739.228810563374
1,12,2011-07-01,False,11214.351552378776
1,12,2011-07-08,False,11932.242162151459
1,12,2011-07-15,False,11576.331078511379
1,12,2011-07-22,False,12486.575117068081
1,12,2011-07-29,False,12448.477442977262
1,12,2011-08-05,False,13838.654543190903
1,12,2011-08-12,False,13867.054955774685
1,12,2011-08-19,False,11178.3695118162
1,12,2011-08-26,False,10924.948411963302
