Store,Dept,Date,IsHoliday,Weekly_Pred
1,1,2011-05-06,False,18096.95011326262
1,1,2011-05-13,False,18299.03350142307
1,1,2011-05-20,False,16000.457015144393
1,1,2011-05-27,False,16022.598229169716
1,1,2011-06-03,False,17067.56633480288
1,1,2011-06-10,False,17192.50481672875
1,1,2011-06-17,False,16677.8435992787
1,1,2011-06-24,False,16591.909627164587
1,2,2011-05-06,False,48287.895557774435
1,2,2011-05-13,False,44888.375029417424
1,2,2011-05-20,False,46232.21483192008
1,2,2011-05-27,False,46830.889511093235
1,2,2011-06-03,False,48219.72716855325
1,2,2011-06-10,False,47297.32290120536
1,2,2011-06-17,False,47700.8954519883
1,2,2011-06-24,False,46012.33782163609
1,3,2011-05-06,False,9712.591354775781
1,3,2011-05-13,False,8232.585332043454
1,3,2011-05-20,False,8489.153271101779
1,3,2011-05-27,False,8471.791141949143
1,3,2011-06-03,False,8186.961629312908
1,3,2011-06-10,False,7777.044254550871
1,3,2011-06-17,False,8042.279708194096
1,3,2011-06-24,False,7428.746384813844
1,4,2011-05-06,False,36899.44454921273
1,4,2011-05-13,False,32871.25300226666
1,4,2011-05-20,False,35277.296039737324
1,4,2011-05-27,False,35902.526183812675
1,4,2011-06-03,False,39049.09669757754
1,4,2011-06-10,False,35136.35333593286
1,4,2011-06-17,False,34871.01378994636
1,4,2011-06-24,False,33734.65862234615
1,5,2011-05-06,False,20053.21775929239
1,5,2011-05-13,False,17818.215066751633
1,5,2011-05-20,False,15361.570124683196
1,5,2011-05-27,False,16675.04028824332
1,5,2011-06-03,False,23286.237463686142
1,5,2011-06-10,False,19910.969430684454
1,5,2011-06-17,False,20566.55959948856
1,5,2011-06-24,False,18344.57025680958
1,6,2011-05-06,False,5901.576948817735
1,6,2011-05-13,False,5529.879107579504
1,6,2011-05-20,False,4313.0299194407735
1,6,2011-05-27,False,4775.039204644886
1,6,2011-06-03,False,4050.685100031932
1,6,2011-06-10,False,3881.320301928007
1,6,2011-06-17,False,3600.5658856275577
1,6,2011-06-24,False,4043.5802771802146
1,7,2011-05-06,False,20686.65978635004
1,7,2011-05-13,False,18730.388645188596
1,7,2011-05-20,False,25142.822946115924
1,7,2011-05-27,False,33393.72771153361
1,7,2011-06-03,False,42308.33053313738
1,7,2011-06-10,False,29317.956366662464
1,7,2011-06-17,False,28914.942554878133
1,7,2011-06-24,False,27922.189432783114
1,8,2011-05-06,False,35382.61385192979
1,8,2011-05-13,False,32507.928203915955
1,8,2011-05-20,False,33259.0040105905
1,8,2011-05-27,False,33485.27318140376
1,8,2011-06-03,False,35273.835944292376
1,8,2011-06-10,False,32856.15209931252
1,8,2011-06-17,False,32955.11232065713
1,8,2011-06-24,False,31594.81902420778
1,9,2011-05-06,False,28482.763373577396
1,9,2011-05-13,False,24462.93494231418
1,9,2011-05-20,False,25962.11053562992
1,9,2011-05-27,False,28668.851044046354
1,9,2011-06-03,False,35447.33173996339
1,9,2011-06-10,False,27114.875448661518
1,9,2011-06-17,False,26526.58514597501
1,9,2011-06-24,False,25259.75618262264
1,10,2011-05-06,False,32591.672576644898
1,10,2011-05-13,False,29419.79862073853
1,10,2011-05-20,False,30889.665827124354
1,10,2011-05-27,False,33336.936257022404
1,10,2011-06-03,False,34590.8209413774
1,10,2011-06-10,False,32369.72899975299
1,10,2011-06-17,False,32063.16698607567
1,10,2011-06-24,False,33322.98471649733
1,11,2011-05-06,False,32006.214581041506
1,11,2011-05-13,False,25992.750059582202
1,11,2011-05-20,False,29058.60456108479
