Store,Dept,Date,IsHoliday,Weekly_Pred
1,1,2012-09-07,True,19235.16086912155
1,1,2012-09-14,False,19935.618460178375
1,1,2012-09-21,False,19428.443626880646
1,1,2012-09-28,False,20413.742378234863
1,1,2012-10-05,False,23429.236770153046
1,1,2012-10-12,False,24877.462008476257
1,1,2012-10-19,False,26256.092297554016
1,1,2012-10-26,False,35229.16494321823
1,2,2012-09-07,True,45437.57173252106
1,2,2012-09-14,False,45975.37712097168
1,2,2012-09-21,False,44999.264998435974
1,2,2012-09-28,False,46489.98482346535
1,2,2012-10-05,False,48043.20885515213
1,2,2012-10-12,False,44265.71144092083
1,2,2012-10-19,False,44903.006605029106
1,2,2012-10-26,False,44185.151953816414
1,3,2012-09-07,True,11653.406361937523
1,3,2012-09-14,False,11167.516637682915
1,3,2012-09-21,False,9917.478416085243
1,3,2012-09-28,False,9605.092076778412
1,3,2012-10-05,False,10211.955658316612
1,3,2012-10-12,False,9625.524405002594
1,3,2012-10-19,False,9546.590960741043
1,3,2012-10-26,False,9203.46042740345
1,4,2012-09-07,True,37566.861671447754
1,4,2012-09-14,False,36228.48794794083
1,4,2012-09-21,False,35297.166682720184
1,4,2012-09-28,False,36136.651094436646
1,4,2012-10-05,False,39108.81456232071
1,4,2012-10-12,False,36535.00284719467
1,4,2012-10-19,False,36337.13962650299
1,4,2012-10-26,False,36505.17774772644
1,5,2012-09-07,True,17936.61243367195
1,5,2012-09-14,False,19561.222805023193
1,5,2012-09-21,False,19891.03211927414
1,5,2012-09-28,False,21622.573033571243
1,5,2012-10-05,False,25760.08104968071
1,5,2012-10-12,False,23169.152572631836
1,5,2012-10-19,False,25995.384307146072
1,5,2012-10-26,False,22809.40135860443
1,6,2012-09-07,True,3262.1419529914856
1,6,2012-09-14,False,3072.5052897930145
1,6,2012-09-21,False,3521.657505273819
1,6,2012-09-28,False,2987.3814034461975
1,6,2012-10-05,False,3076.9565863609314
1,6,2012-10-12,False,3289.889626979828
1,6,2012-10-19,False,3812.3957617282867
1,6,2012-10-26,False,3748.295274734497
1,7,2012-09-07,True,16538.772426605225
1,7,2012-09-14,False,14785.894189834595
1,7,2012-09-21,False,14679.174892425537
1,7,2012-09-28,False,14095.043291091919
1,7,2012-10-05,False,14001.212610244751
1,7,2012-10-12,False,14863.325741767883
1,7,2012-10-19,False,19380.855628967285
1,7,2012-10-26,False,18596.133071899414
1,8,2012-09-07,True,35862.520109176636
1,8,2012-09-14,False,35949.85120868683
1,8,2012-09-21,False,35165.54771614075
1,8,2012-09-28,False,37750.650530815125
1,8,2012-10-05,False,38356.96116924286
1,8,2012-10-12,False,36230.54037284851
1,8,2012-10-19,False,36207.762676239014
1,8,2012-10-26,False,36358.77227592468
