Store,Dept,Date,IsHoliday,Weekly_Pred
1,1,2012-03-02,False,21786.483162879944
1,1,2012-03-09,False,21813.801628112793
1,1,2012-03-16,False,22088.858889579773
1,1,2012-03-23,False,22736.725271224976
1,1,2012-03-30,False,39752.166226387024
1,1,2012-04-06,False,34863.076437950134
1,1,2012-04-13,False,23303.69274520874
1,1,2012-04-20,False,35703.25130939484
1,1,2012-04-27,False,30672.772238731384
1,2,2012-03-02,False,52784.918354034424
1,2,2012-03-09,False,47711.8975982666
1,2,2012-03-16,False,47749.414177417755
1,2,2012-03-23,False,45971.70885562897
1,2,2012-03-30,False,48495.512085437775
1,2,2012-04-06,False,48210.950091362
1,2,2012-04-13,False,48192.78337287903
1,2,2012-04-20,False,47918.79935979843
1,2,2012-04-27,False,46998.23596858978
1,3,2012-03-02,False,10744.963012265041
1,3,2012-03-09,False,10298.444093866274
1,3,2012-03-16,False,9299.716553959996
1,3,2012-03-23,False,9724.121434567496
1,3,2012-03-30,False,9894.835511067882
1,3,2012-04-06,False,10021.1221840512
1,3,2012-04-13,False,10098.414825871587
1,3,2012-04-20,False,10606.550297202542
1,3,2012-04-27,False,9632.947769094259
1,4,2012-03-02,False,38638.29045152664
1,4,2012-03-09,False,35076.37315607071
1,4,2012-03-16,False,35465.396470069885
1,4,2012-03-23,False,33785.522401332855
1,4,2012-03-30,False,36872.143256664276
1,4,2012-04-06,False,36499.7019906044
1,4,2012-04-13,False,34768.01970624924
1,4,2012-04-20,False,35706.131142139435
1,4,2012-04-27,False,35068.718450546265
1,5,2012-03-02,False,31320.538592338562
1,5,2012-03-09,False,28746.191835403442
1,5,2012-03-16,False,26623.23269176483
1,5,2012-03-23,False,32506.30459690094
1,5,2012-03-30,False,29971.537291049957
1,5,2012-04-06,False,25319.75817298889
1,5,2012-04-13,False,21914.61473083496
1,5,2012-04-20,False,26616.46510887146
1,5,2012-04-27,False,22502.17339515686
1,6,2012-03-02,False,3874.968660593033
1,6,2012-03-09,False,3339.0606169700623
1,6,2012-03-16,False,3404.229245185852
1,6,2012-03-23,False,3930.441196680069
1,6,2012-03-30,False,3162.6654237508774
1,6,2012-04-06,False,3309.237573623657
1,6,2012-04-13,False,3679.2863762378693
1,6,2012-04-20,False,3654.2437909841537
1,6,2012-04-27,False,3161.761649250984
1,7,2012-03-02,False,16964.848595142365
1,7,2012-03-09,False,16594.297905921936
1,7,2012-03-16,False,21810.84979724884
1,7,2012-03-23,False,14793.473996162415
1,7,2012-03-30,False,17675.241602897644
1,7,2012-04-06,False,17053.354697227478
1,7,2012-04-13,False,15274.747615814209
1,7,2012-04-20,False,15424.379720211029
1,7,2012-04-27,False,16701.851553440094
1,8,2012-03-02,False,38850.001413583755
1,8,2012-03-09,False,34941.389906704426
1,8,2012-03-16,False,34696.902564466
1,8,2012-03-23,False,33169.31987220049
1,8,2012-03-30,False,35867.34253245592
1,8,2012-04-06,False,34241.26020950079
1,8,2012-04-13,False,33549.57334339619
1,8,2012-04-20,False,34158.84403115511
1,8,2012-04-27,False,33942.437728881836
1,9,2012-03-02,False,25831.16727256775
1,9,2012-03-09,False,26246.075219154358
1,9,2012-03-16,False,37385.55936336517
1,9,2012-03-23,False,28957.49932193756
1,9,2012-03-30,False,29824.89799594879
1,9,2012-04-06,False,28951.98975753784
1,9,2012-04-13,False,29877.595534324646
1,9,2012-04-20,False,28591.1198720932
1,9,2012-04-27,False,28798.04374408722
1,10,2012-03-02,False,36261.73031949997
1,10,2012-03-09,False,34871.88004040718
1,10,2012-03-16,False,37204.818460941315
1,10,2012-03-23,False,33995.97103381157
1,10,2012-03-30,False,35000.756048202515
1,10,2012-04-06,False,34629.427245378494
1,10,2012-04-13,False,34717.99645972252
1,10,2012-04-20,False,33198.485493183136
1,10,2012-04-27,False,32397.77920436859
1,11,2012-03-02,False,21793.690015792847
1,11,2012-03-09,False,20763.43359732628
1,11,2012-03-16,False,22311.112103939056
1,11,2012-03-23,False,23013.028592586517
1,11,2012-03-30,False,23090.509818553925
1,11,2012-04-06,False,24393.442848682404
1,11,2012-04-13,False,24332.130514621735
1,11,2012-04-20,False,22690.926409244537
1,11,2012-04-27,False,23670.549908161163
1,12,2012-03-02,False,12761.643756866455
1,12,2012-03-09,False,13231.989186525345
1,12,2012-03-16,False,15513.052546024323
1,12,2012-03-23,False,12927.110880851746
1,12,2012-03-30,False,13079.686563491821
1,12,2012-04-06,False,12615.014511346817
1,12,2012-04-13,False,13234.15179848671
1,12,2012-04-20,False,13658.684801578522
1,12,2012-04-27,False,11453.017169952393
1,13,2012-03-02,False,43660.69376993179
1,13,2012-03-09,False,38105.35944032669
1,13,2012-03-16,False,38579.48249578476
1,13,2012-03-23,False,36855.144760131836
1,13,2012-03-30,False,38615.22430706024
1,13,2012-04-06,False,37796.70433807373
1,13,2012-04-13,False,37196.69529628754
1,13,2012-04-20,False,37647.70818901062
1,13,2012-04-27,False,36799.555872917175
1,14,2012-03-02,False,17188.08147084713
1,14,2012-03-09,False,15410.474089980125
1,14,2012-03-16,False,14895.859679937363
1,14,2012-03-23,False,12978.858882665634
1,14,2012-03-30,False,14436.138364434242
1,14,2012-04-06,False,14336.575288057327
1,14,2012-04-13,False,12788.675690174103
1,14,2012-04-20,False,13016.291000008583
1,14,2012-04-27,False,13105.081541061401
1,16,2012-03-02,False,25664.911527633667
1,16,2012-03-09,False,28733.42061805725
1,16,2012-03-16,False,44614.744948387146
1,16,2012-03-23,False,38090.873306274414
1,16,2012-03-30,False,46302.73857021332
1,16,2012-04-06,False,50208.57843208313
1,16,2012-04-13,False,50098.266414642334
1,16,2012-04-20,False,50386.868896484375
1,16,2012-04-27,False,47792.40633869171
1,17,2012-03-02,False,11704.868914842606
1,17,2012-03-09,False,10364.135037183762
1,17,2012-03-16,False,9668.577941179276
1,17,2012-03-23,False,8808.984878778458
1,17,2012-03-30,False,8472.990676999092
1,17,2012-04-06,False,7830.046277165413
